,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Name,100,90,80,70,60,50,40,30,20,10,0,n10,n20,n30,n40,n50,n60,n70,n80,n90,n100
Date,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014
Time,11:42am,11:45am,11:46am,11:47am,11:47am,11:48am,11:49am,11:50am,11:50am,11:51am,11:51am,11:52am,11:52am,11:53am,11:54am,11:55am,11:55am,11:56am,11:57am,11:59am,12:00pm
T_int [ms],244,253,274,286,305,321,339,358,383,410,437,476,513,572,637,705,824,976,1000,1463,1974
594 nm,6.99847E-05,6.76497E-05,6.36537E-05,5.99916E-05,5.75087E-05,5.43067E-05,5.15179E-05,4.74483E-05,4.48184E-05,4.15527E-05,3.91822E-05,3.68269E-05,3.36148E-05,2.95005E-05,2.70399E-05,2.36536E-05,2.05569E-05,1.76148E-05,1.47081E-05,1.14834E-05,8.35536E-06
595 nm,7.12876E-05,6.86457E-05,6.43226E-05,6.30646E-05,5.95547E-05,5.52840E-05,5.20956E-05,4.94094E-05,4.52922E-05,4.28625E-05,4.13016E-05,3.78145E-05,3.37950E-05,3.08214E-05,2.79508E-05,2.48499E-05,2.12085E-05,1.79572E-05,1.52835E-05,1.14421E-05,8.48138E-06
596 nm,7.46905E-05,7.19939E-05,6.82675E-05,6.50191E-05,6.16716E-05,5.72207E-05,5.44110E-05,5.04659E-05,4.81256E-05,4.43661E-05,4.23434E-05,3.94326E-05,3.60705E-05,3.20522E-05,2.89784E-05,2.56505E-05,2.18043E-05,1.88092E-05,1.58235E-05,1.21561E-05,8.94236E-06
597 nm,7.91285E-05,7.60301E-05,7.13020E-05,6.86409E-05,6.52625E-05,6.16306E-05,5.67853E-05,5.38136E-05,5.12091E-05,4.69005E-05,4.45073E-05,4.07549E-05,3.78514E-05,3.36657E-05,3.07222E-05,2.72498E-05,2.31946E-05,1.99509E-05,1.69135E-05,1.26542E-05,9.19020E-06
598 nm,8.42998E-05,8.08001E-05,7.71738E-05,7.29887E-05,6.93210E-05,6.56451E-05,6.15721E-05,5.84270E-05,5.44759E-05,4.98182E-05,4.73784E-05,4.43973E-05,3.98362E-05,3.62530E-05,3.25770E-05,2.88932E-05,2.50844E-05,2.12056E-05,1.75477E-05,1.33987E-05,9.85835E-06
599 nm,9.16527E-05,8.67642E-05,8.26218E-05,7.82048E-05,7.53983E-05,7.03352E-05,6.62856E-05,6.23491E-05,5.72525E-05,5.40132E-05,5.10899E-05,4.70788E-05,4.34408E-05,3.85705E-05,3.52037E-05,3.07520E-05,2.64241E-05,2.28902E-05,1.91388E-05,1.44061E-05,1.03748E-05
600 nm,9.86221E-05,9.28921E-05,8.91756E-05,8.53512E-05,8.04555E-05,7.60899E-05,7.21221E-05,6.68436E-05,6.30235E-05,5.79842E-05,5.53491E-05,5.06179E-05,4.64509E-05,4.24712E-05,3.75106E-05,3.34338E-05,2.88733E-05,2.47733E-05,2.04592E-05,1.55003E-05,1.15677E-05
601 nm,1.08021E-04,1.02767E-04,9.72582E-05,9.29346E-05,8.84183E-05,8.27213E-05,7.82321E-05,7.36673E-05,6.80930E-05,6.40157E-05,5.98482E-05,5.53609E-05,5.08555E-05,4.54566E-05,4.09367E-05,3.67037E-05,3.15049E-05,2.67395E-05,2.24627E-05,1.68272E-05,1.24946E-05
602 nm,1.18311E-04,1.13167E-04,1.07664E-04,1.00857E-04,9.77666E-05,9.18343E-05,8.56979E-05,8.06786E-05,7.50698E-05,7.00936E-05,6.60438E-05,6.13972E-05,5.60538E-05,5.05366E-05,4.54930E-05,4.04801E-05,3.44455E-05,2.96631E-05,2.45315E-05,1.86722E-05,1.36501E-05
603 nm,1.29790E-04,1.24171E-04,1.18825E-04,1.12367E-04,1.07171E-04,1.00028E-04,9.44084E-05,8.92677E-05,8.26819E-05,7.78691E-05,7.29173E-05,6.70576E-05,6.19312E-05,5.57086E-05,4.99783E-05,4.45743E-05,3.77637E-05,3.26118E-05,2.69587E-05,2.04557E-05,1.52072E-05
604 nm,1.44383E-04,1.37985E-04,1.29856E-04,1.23696E-04,1.18384E-04,1.10868E-04,1.04769E-04,9.85491E-05,9.16519E-05,8.53455E-05,8.05254E-05,7.51102E-05,6.79801E-05,6.15010E-05,5.52614E-05,4.89254E-05,4.23287E-05,3.61161E-05,2.99851E-05,2.25190E-05,1.65387E-05
605 nm,1.58994E-04,1.53075E-04,1.44768E-04,1.38341E-04,1.31106E-04,1.22358E-04,1.15365E-04,1.09101E-04,1.01825E-04,9.46822E-05,8.92278E-05,8.28700E-05,7.56500E-05,6.74937E-05,6.12449E-05,5.43325E-05,4.63545E-05,3.96014E-05,3.28261E-05,2.49892E-05,1.84946E-05
606 nm,1.76758E-04,1.69844E-04,1.59289E-04,1.52924E-04,1.45639E-04,1.36214E-04,1.28702E-04,1.21733E-04,1.12556E-04,1.04860E-04,9.86233E-05,9.13416E-05,8.44125E-05,7.54623E-05,6.73832E-05,5.97249E-05,5.17084E-05,4.40497E-05,3.62714E-05,2.77406E-05,2.01806E-05
607 nm,1.97412E-04,1.87047E-04,1.78318E-04,1.70326E-04,1.61660E-04,1.51003E-04,1.42612E-04,1.33892E-04,1.25656E-04,1.16231E-04,1.09692E-04,1.01756E-04,9.33181E-05,8.32968E-05,7.48815E-05,6.67866E-05,5.71691E-05,4.84743E-05,4.07886E-05,3.06133E-05,2.23462E-05
608 nm,2.18715E-04,2.09735E-04,1.98005E-04,1.87527E-04,1.80598E-04,1.68465E-04,1.59373E-04,1.49608E-04,1.39261E-04,1.29232E-04,1.22056E-04,1.11754E-04,1.03825E-04,9.27142E-05,8.32198E-05,7.44426E-05,6.32446E-05,5.45121E-05,4.50822E-05,3.39718E-05,2.47065E-05
609 nm,2.41889E-04,2.31309E-04,2.19182E-04,2.09326E-04,2.00304E-04,1.86870E-04,1.76809E-04,1.65428E-04,1.53678E-04,1.44626E-04,1.35849E-04,1.25248E-04,1.15451E-04,1.02615E-04,9.28160E-05,8.27908E-05,7.04902E-05,6.02295E-05,5.01456E-05,3.76041E-05,2.75242E-05
610 nm,2.69917E-04,2.57885E-04,2.45418E-04,2.32930E-04,2.22228E-04,2.08159E-04,1.96312E-04,1.84503E-04,1.72079E-04,1.59551E-04,1.50944E-04,1.40086E-04,1.27968E-04,1.14414E-04,1.02782E-04,9.17962E-05,7.81601E-05,6.69166E-05,5.58328E-05,4.18953E-05,3.09867E-05
611 nm,2.99006E-04,2.86781E-04,2.71638E-04,2.59440E-04,2.47180E-04,2.31691E-04,2.19044E-04,2.06120E-04,1.91922E-04,1.78292E-04,1.66703E-04,1.54655E-04,1.41991E-04,1.26621E-04,1.14939E-04,1.01495E-04,8.72426E-05,7.44455E-05,6.17524E-05,4.64411E-05,3.39718E-05
612 nm,3.32602E-04,3.19879E-04,3.02641E-04,2.89841E-04,2.75607E-04,2.57967E-04,2.43622E-04,2.28686E-04,2.13612E-04,1.99051E-04,1.87665E-04,1.72771E-04,1.58677E-04,1.41239E-04,1.27034E-04,1.13011E-04,9.72563E-05,8.26823E-05,6.82542E-05,5.19488E-05,3.82105E-05
613 nm,3.72248E-04,3.54877E-04,3.36202E-04,3.21311E-04,3.06419E-04,2.85550E-04,2.70252E-04,2.54712E-04,2.36398E-04,2.21037E-04,2.07731E-04,1.91253E-04,1.75224E-04,1.57284E-04,1.42222E-04,1.25756E-04,1.07654E-04,9.20071E-05,7.68380E-05,5.76707E-05,4.20625E-05
614 nm,4.12651E-04,3.95861E-04,3.74586E-04,3.58960E-04,3.40160E-04,3.19153E-04,3.00234E-04,2.83386E-04,2.63487E-04,2.46367E-04,2.30300E-04,2.14368E-04,1.95209E-04,1.74482E-04,1.57057E-04,1.39847E-04,1.19941E-04,1.02207E-04,8.46112E-05,6.44278E-05,4.68714E-05
615 nm,4.59049E-04,4.39515E-04,4.19029E-04,3.97517E-04,3.79313E-04,3.55500E-04,3.35142E-04,3.16171E-04,2.92619E-04,2.72972E-04,2.56874E-04,2.37724E-04,2.17706E-04,1.95369E-04,1.75681E-04,1.55648E-04,1.33488E-04,1.14015E-04,9.38359E-05,7.07679E-05,5.17514E-05
616 nm,5.08997E-04,4.88777E-04,4.63171E-04,4.41175E-04,4.22139E-04,3.94596E-04,3.73254E-04,3.51230E-04,3.25825E-04,3.03350E-04,2.86068E-04,2.63212E-04,2.41028E-04,2.16165E-04,1.94833E-04,1.73510E-04,1.48628E-04,1.26607E-04,1.04407E-04,7.88590E-05,5.76382E-05
617 nm,5.67721E-04,5.44549E-04,5.12459E-04,4.91160E-04,4.67329E-04,4.39530E-04,4.14751E-04,3.89984E-04,3.61288E-04,3.37580E-04,3.16000E-04,2.92812E-04,2.67608E-04,2.39772E-04,2.16552E-04,1.91640E-04,1.63517E-04,1.39600E-04,1.16038E-04,8.79737E-05,6.41154E-05
618 nm,6.27359E-04,6.00517E-04,5.68970E-04,5.45296E-04,5.16052E-04,4.83938E-04,4.58736E-04,4.30012E-04,4.01612E-04,3.73516E-04,3.50523E-04,3.24351E-04,2.97657E-04,2.65484E-04,2.38942E-04,2.12577E-04,1.81103E-04,1.54205E-04,1.27860E-04,9.68267E-05,7.04137E-05
619 nm,6.92999E-04,6.65582E-04,6.28987E-04,5.99720E-04,5.69672E-04,5.35134E-04,5.05830E-04,4.75753E-04,4.42968E-04,4.13342E-04,3.85771E-04,3.57434E-04,3.27220E-04,2.93058E-04,2.63216E-04,2.34347E-04,2.00186E-04,1.70471E-04,1.41179E-04,1.07130E-04,7.81095E-05
620 nm,7.56791E-04,7.26905E-04,6.89507E-04,6.57834E-04,6.22580E-04,5.87082E-04,5.54456E-04,5.19984E-04,4.83759E-04,4.51136E-04,4.24111E-04,3.91128E-04,3.58539E-04,3.21657E-04,2.87903E-04,2.56669E-04,2.19283E-04,1.87208E-04,1.55689E-04,1.17351E-04,8.54751E-05
621 nm,8.27213E-04,7.93877E-04,7.49583E-04,7.16610E-04,6.81375E-04,6.38997E-04,6.04671E-04,5.69190E-04,5.28486E-04,4.92265E-04,4.61748E-04,4.26080E-04,3.90245E-04,3.50310E-04,3.14635E-04,2.79742E-04,2.38902E-04,2.03793E-04,1.69177E-04,1.27586E-04,9.29781E-05
622 nm,8.98449E-04,8.57653E-04,8.16331E-04,7.76911E-04,7.38309E-04,6.91822E-04,6.55400E-04,6.16210E-04,5.73539E-04,5.34359E-04,5.00317E-04,4.62747E-04,4.25427E-04,3.79826E-04,3.40970E-04,3.03591E-04,2.58550E-04,2.21110E-04,1.83593E-04,1.38627E-04,1.00482E-04
623 nm,9.62081E-04,9.18557E-04,8.70760E-04,8.31629E-04,7.89239E-04,7.41331E-04,7.00777E-04,6.60135E-04,6.13118E-04,5.70637E-04,5.35891E-04,4.95409E-04,4.55604E-04,4.06925E-04,3.66563E-04,3.25170E-04,2.77005E-04,2.36147E-04,1.96745E-04,1.48306E-04,1.08257E-04
624 nm,1.01849E-03,9.74006E-04,9.23340E-04,8.80720E-04,8.36755E-04,7.83478E-04,7.42638E-04,6.97472E-04,6.46638E-04,6.04035E-04,5.68059E-04,5.24073E-04,4.80603E-04,4.29764E-04,3.87427E-04,3.44013E-04,2.94515E-04,2.50669E-04,2.07856E-04,1.57104E-04,1.14197E-04
625 nm,1.05972E-03,1.01345E-03,9.64352E-04,9.17231E-04,8.71164E-04,8.18061E-04,7.72216E-04,7.26196E-04,6.73805E-04,6.28468E-04,5.93175E-04,5.47807E-04,5.02991E-04,4.49439E-04,4.04315E-04,3.58872E-04,3.06874E-04,2.60969E-04,2.16490E-04,1.64063E-04,1.19093E-04
626 nm,1.08073E-03,1.03547E-03,9.79343E-04,9.37916E-04,8.86395E-04,8.33193E-04,7.88517E-04,7.40806E-04,6.89504E-04,6.40874E-04,6.04645E-04,5.60149E-04,5.11478E-04,4.57797E-04,4.11283E-04,3.65866E-04,3.12220E-04,2.67023E-04,2.20877E-04,1.66539E-04,1.21710E-04
627 nm,1.07969E-03,1.03447E-03,9.80434E-04,9.34034E-04,8.89327E-04,8.33479E-04,7.87051E-04,7.39305E-04,6.88523E-04,6.41187E-04,6.03803E-04,5.59297E-04,5.12611E-04,4.57859E-04,4.11905E-04,3.66865E-04,3.13190E-04,2.66956E-04,2.20794E-04,1.67283E-04,1.21588E-04
628 nm,1.05082E-03,1.00751E-03,9.51470E-04,9.06471E-04,8.61447E-04,8.08453E-04,7.65028E-04,7.17545E-04,6.65726E-04,6.21871E-04,5.86885E-04,5.43130E-04,4.99132E-04,4.45739E-04,4.01175E-04,3.56229E-04,3.04335E-04,2.59001E-04,2.15248E-04,1.62603E-04,1.18232E-04
629 nm,9.98726E-04,9.53633E-04,9.03010E-04,8.60077E-04,8.19637E-04,7.69070E-04,7.24815E-04,6.79838E-04,6.32666E-04,5.89378E-04,5.58869E-04,5.15604E-04,4.73388E-04,4.24545E-04,3.79786E-04,3.37757E-04,2.89432E-04,2.45873E-04,2.04107E-04,1.54275E-04,1.12316E-04
630 nm,9.18439E-04,8.79492E-04,8.34501E-04,7.94057E-04,7.51550E-04,7.05670E-04,6.68803E-04,6.28539E-04,5.83282E-04,5.43180E-04,5.15548E-04,4.76852E-04,4.37759E-04,3.92108E-04,3.51176E-04,3.12701E-04,2.67080E-04,2.27451E-04,1.88623E-04,1.42694E-04,1.03517E-04
631 nm,8.25931E-04,7.91361E-04,7.47611E-04,7.10783E-04,6.76850E-04,6.37125E-04,5.99985E-04,5.63576E-04,5.22906E-04,4.87610E-04,4.63712E-04,4.29906E-04,3.93586E-04,3.51253E-04,3.16743E-04,2.80505E-04,2.40739E-04,2.04433E-04,1.69627E-04,1.27814E-04,9.28172E-05
632 nm,7.27279E-04,6.94204E-04,6.61174E-04,6.27088E-04,5.96469E-04,5.59501E-04,5.26686E-04,4.95946E-04,4.60676E-04,4.30005E-04,4.08522E-04,3.78031E-04,3.46951E-04,3.09870E-04,2.78472E-04,2.47184E-04,2.11662E-04,1.80544E-04,1.49304E-04,1.13263E-04,8.21073E-05
633 nm,6.26191E-04,5.97772E-04,5.68363E-04,5.40588E-04,5.13467E-04,4.81410E-04,4.54720E-04,4.26412E-04,3.96460E-04,3.68476E-04,3.51609E-04,3.25045E-04,2.98275E-04,2.66080E-04,2.40066E-04,2.12764E-04,1.82340E-04,1.55716E-04,1.28529E-04,9.71698E-05,7.03185E-05
634 nm,5.31749E-04,5.08826E-04,4.81902E-04,4.57989E-04,4.34811E-04,4.07778E-04,3.84637E-04,3.61249E-04,3.36199E-04,3.12927E-04,2.98380E-04,2.77276E-04,2.51740E-04,2.26026E-04,2.03947E-04,1.81541E-04,1.55048E-04,1.31913E-04,1.09009E-04,8.30084E-05,5.99074E-05
635 nm,4.45780E-04,4.29268E-04,4.04988E-04,3.85248E-04,3.66336E-04,3.43242E-04,3.24453E-04,3.04345E-04,2.81076E-04,2.64829E-04,2.50391E-04,2.32097E-04,2.13808E-04,1.89604E-04,1.71346E-04,1.52658E-04,1.30137E-04,1.11077E-04,9.19652E-05,6.94184E-05,5.06414E-05
636 nm,3.73835E-04,3.58016E-04,3.38231E-04,3.21392E-04,3.06100E-04,2.86559E-04,2.69590E-04,2.53001E-04,2.35717E-04,2.19337E-04,2.10226E-04,1.93799E-04,1.78074E-04,1.58663E-04,1.42798E-04,1.26857E-04,1.08889E-04,9.27216E-05,7.63975E-05,5.84506E-05,4.18321E-05
637 nm,3.11237E-04,2.98121E-04,2.82947E-04,2.67356E-04,2.54704E-04,2.38771E-04,2.24806E-04,2.12721E-04,1.95853E-04,1.84004E-04,1.74575E-04,1.61980E-04,1.48938E-04,1.32542E-04,1.19973E-04,1.06406E-04,9.07343E-05,7.70644E-05,6.41602E-05,4.82857E-05,3.49325E-05
638 nm,2.59440E-04,2.49640E-04,2.34721E-04,2.24428E-04,2.13361E-04,2.00020E-04,1.89402E-04,1.76880E-04,1.64651E-04,1.53106E-04,1.46287E-04,1.35127E-04,1.24019E-04,1.10647E-04,1.00025E-04,8.91122E-05,7.59596E-05,6.47722E-05,5.36741E-05,4.03197E-05,2.95846E-05
639 nm,2.18877E-04,2.08247E-04,1.97045E-04,1.87223E-04,1.78736E-04,1.66714E-04,1.57941E-04,1.48554E-04,1.38178E-04,1.28049E-04,1.23215E-04,1.13863E-04,1.04411E-04,9.30141E-05,8.39684E-05,7.38510E-05,6.39090E-05,5.43576E-05,4.45298E-05,3.39968E-05,2.49056E-05
640 nm,1.81865E-04,1.74987E-04,1.67362E-04,1.58091E-04,1.51754E-04,1.40781E-04,1.32664E-04,1.24981E-04,1.15432E-04,1.08100E-04,1.03035E-04,9.55985E-05,8.67732E-05,7.82906E-05,6.98053E-05,6.23262E-05,5.32213E-05,4.53562E-05,3.80014E-05,2.86287E-05,2.09351E-05
641 nm,1.53854E-04,1.48306E-04,1.39110E-04,1.32697E-04,1.25252E-04,1.18348E-04,1.11426E-04,1.04395E-04,9.73189E-05,8.97032E-05,8.65465E-05,7.99128E-05,7.37959E-05,6.53934E-05,5.92552E-05,5.23906E-05,4.53405E-05,3.83376E-05,3.15355E-05,2.41671E-05,1.74064E-05
642 nm,1.29516E-04,1.24703E-04,1.17517E-04,1.12221E-04,1.06135E-04,9.92752E-05,9.43328E-05,8.79099E-05,8.29892E-05,7.69821E-05,7.34376E-05,6.76439E-05,6.23530E-05,5.53964E-05,4.99403E-05,4.43476E-05,3.77608E-05,3.24746E-05,2.67720E-05,2.03172E-05,1.48605E-05
643 nm,1.10120E-04,1.05014E-04,9.97468E-05,9.48313E-05,8.94853E-05,8.41724E-05,8.00736E-05,7.52075E-05,7.00470E-05,6.47872E-05,6.16837E-05,5.77319E-05,5.17985E-05,4.71394E-05,4.22636E-05,3.74460E-05,3.21561E-05,2.75497E-05,2.28990E-05,1.73824E-05,1.24213E-05
644 nm,9.32251E-05,8.86602E-05,8.44207E-05,7.98831E-05,7.72271E-05,7.16352E-05,6.76910E-05,6.37387E-05,5.98746E-05,5.50060E-05,5.25042E-05,4.82548E-05,4.47426E-05,3.94953E-05,3.57724E-05,3.17882E-05,2.75002E-05,2.34306E-05,1.94335E-05,1.44833E-05,1.06330E-05
645 nm,7.90270E-05,7.53181E-05,7.22859E-05,6.82051E-05,6.38056E-05,6.01525E-05,5.74228E-05,5.45397E-05,5.00565E-05,4.70057E-05,4.43909E-05,4.10706E-05,3.77310E-05,3.37701E-05,3.02590E-05,2.72327E-05,2.31208E-05,1.98506E-05,1.65591E-05,1.25688E-05,9.13788E-06
646 nm,6.70197E-05,6.50563E-05,6.05240E-05,5.76106E-05,5.47519E-05,5.24380E-05,4.90365E-05,4.64318E-05,4.22669E-05,3.93369E-05,3.82374E-05,3.53891E-05,3.21888E-05,2.86971E-05,2.56158E-05,2.32102E-05,1.96982E-05,1.67556E-05,1.45260E-05,1.06635E-05,7.64751E-06
647 nm,5.72161E-05,5.42514E-05,5.16935E-05,4.90877E-05,4.70700E-05,4.42201E-05,4.18102E-05,3.90280E-05,3.60832E-05,3.33265E-05,3.24557E-05,2.99365E-05,2.75547E-05,2.43952E-05,2.22430E-05,1.98286E-05,1.68515E-05,1.43949E-05,1.21821E-05,9.06243E-06,6.64688E-06
648 nm,4.88695E-05,4.76564E-05,4.47235E-05,4.29409E-05,4.01515E-05,3.81977E-05,3.60318E-05,3.30289E-05,3.15008E-05,2.85279E-05,2.77069E-05,2.57254E-05,2.40540E-05,2.13654E-05,1.89139E-05,1.67384E-05,1.44736E-05,1.23260E-05,1.05236E-05,7.78256E-06,5.63592E-06
649 nm,4.14724E-05,3.97255E-05,3.89835E-05,3.63689E-05,3.43102E-05,3.26769E-05,3.00899E-05,2.91114E-05,2.67922E-05,2.48246E-05,2.37341E-05,2.20638E-05,2.02864E-05,1.83783E-05,1.64310E-05,1.44617E-05,1.22269E-05,1.06235E-05,8.70387E-06,6.77057E-06,4.92046E-06
650 nm,3.62144E-05,3.46591E-05,3.33434E-05,3.12022E-05,2.95651E-05,2.80318E-05,2.66803E-05,2.45713E-05,2.30079E-05,2.15104E-05,2.04734E-05,1.89483E-05,1.73540E-05,1.58359E-05,1.41520E-05,1.25450E-05,1.08579E-05,9.37221E-06,7.43150E-06,5.88214E-06,4.33919E-06
651 nm,3.17276E-05,2.94981E-05,2.87863E-05,2.71315E-05,2.52769E-05,2.44457E-05,2.30538E-05,2.16975E-05,1.95506E-05,1.86082E-05,1.81111E-05,1.60498E-05,1.50266E-05,1.36548E-05,1.26888E-05,1.07524E-05,9.09647E-06,8.08926E-06,7.00350E-06,5.01593E-06,3.78283E-06
652 nm,2.68041E-05,2.66314E-05,2.42118E-05,2.32105E-05,2.20634E-05,2.10103E-05,1.98382E-05,1.86044E-05,1.75916E-05,1.62589E-05,1.51942E-05,1.46118E-05,1.28479E-05,1.17988E-05,1.06080E-05,9.39207E-06,8.04630E-06,6.70119E-06,5.65845E-06,4.34266E-06,3.15264E-06
653 nm,2.38079E-05,2.31639E-05,2.10925E-05,2.01548E-05,1.96101E-05,1.85028E-05,1.68690E-05,1.63802E-05,1.46285E-05,1.39553E-05,1.32282E-05,1.24075E-05,1.13470E-05,1.03033E-05,9.13976E-06,8.62789E-06,7.08555E-06,6.20452E-06,4.97976E-06,3.86368E-06,2.93693E-06
654 nm,2.10084E-05,1.91254E-05,1.93734E-05,1.79062E-05,1.67279E-05,1.60932E-05,1.49485E-05,1.39997E-05,1.35241E-05,1.27361E-05,1.19628E-05,1.09087E-05,9.90856E-06,9.20147E-06,8.24157E-06,7.24833E-06,6.39987E-06,5.21974E-06,4.26643E-06,3.63435E-06,2.68366E-06
655 nm,1.77540E-05,1.77734E-05,1.62085E-05,1.55984E-05,1.47939E-05,1.36610E-05,1.30327E-05,1.25216E-05,1.16859E-05,1.07095E-05,9.95756E-06,9.73669E-06,8.97702E-06,7.97665E-06,7.09163E-06,6.63722E-06,5.39199E-06,4.81414E-06,3.82578E-06,2.94762E-06,2.25689E-06
656 nm,1.57838E-05,1.53834E-05,1.38386E-05,1.37209E-05,1.32182E-05,1.23060E-05,1.16998E-05,1.08069E-05,1.01693E-05,9.36903E-06,9.08292E-06,8.20487E-06,7.81390E-06,7.12620E-06,6.35051E-06,5.43982E-06,4.75213E-06,3.99529E-06,3.36546E-06,2.66243E-06,1.78409E-06
657 nm,1.48011E-05,1.30408E-05,1.29972E-05,1.19612E-05,1.13310E-05,1.10721E-05,9.58088E-06,9.63249E-06,8.74297E-06,8.33925E-06,7.79258E-06,7.52582E-06,6.75761E-06,6.24558E-06,5.38178E-06,5.09238E-06,4.21822E-06,3.67495E-06,3.01652E-06,2.58171E-06,1.82838E-06
658 nm,1.29479E-05,1.17003E-05,1.11672E-05,1.12271E-05,1.03846E-05,9.36342E-06,9.23769E-06,8.51976E-06,7.92395E-06,7.80611E-06,7.35676E-06,7.04120E-06,6.37063E-06,5.23579E-06,5.02186E-06,4.43318E-06,3.93385E-06,3.46891E-06,2.52822E-06,1.88783E-06,1.74604E-06
659 nm,1.05296E-05,9.79578E-06,1.01224E-05,9.35006E-06,8.57152E-06,8.94188E-06,7.91819E-06,7.65665E-06,7.32843E-06,6.90015E-06,6.34323E-06,6.09626E-06,5.32713E-06,5.17442E-06,4.49509E-06,3.91500E-06,3.23866E-06,2.87316E-06,2.48451E-06,1.68108E-06,1.39028E-06
660 nm,9.94929E-06,9.23068E-06,9.42106E-06,8.91308E-06,8.18590E-06,7.43018E-06,7.12762E-06,6.97035E-06,6.47957E-06,5.80253E-06,5.22985E-06,5.39678E-06,4.81401E-06,4.10146E-06,3.67151E-06,3.55169E-06,3.24210E-06,2.57985E-06,2.17292E-06,1.56308E-06,1.25352E-06
661 nm,8.67027E-06,8.32028E-06,7.57929E-06,7.57899E-06,7.05285E-06,7.12443E-06,6.17641E-06,5.89224E-06,5.87183E-06,5.10751E-06,4.78868E-06,4.85138E-06,4.19449E-06,4.03996E-06,3.50876E-06,3.09243E-06,2.61258E-06,2.33642E-06,1.84355E-06,1.41052E-06,1.13550E-06
662 nm,8.25493E-06,7.97731E-06,6.82803E-06,7.02914E-06,6.91144E-06,5.87945E-06,5.44518E-06,5.91696E-06,5.06478E-06,4.83526E-06,4.32170E-06,3.87831E-06,4.05993E-06,3.26700E-06,2.98597E-06,2.52893E-06,2.23068E-06,2.12505E-06,1.66175E-06,1.60298E-06,1.14375E-06
663 nm,7.30626E-06,7.13521E-06,6.93165E-06,5.72461E-06,5.97753E-06,5.57540E-06,5.29222E-06,5.22668E-06,4.45637E-06,4.28879E-06,4.27739E-06,4.18120E-06,3.45837E-06,3.53497E-06,2.69729E-06,2.70083E-06,2.34939E-06,1.99657E-06,1.58079E-06,1.35601E-06,9.76814E-07
664 nm,5.85313E-06,6.20458E-06,6.17944E-06,5.31950E-06,5.33069E-06,5.22875E-06,4.28151E-06,4.54423E-06,3.69126E-06,4.28413E-06,3.84800E-06,2.88767E-06,3.21586E-06,3.35958E-06,2.84817E-06,2.40550E-06,1.75666E-06,1.70430E-06,1.61826E-06,1.34465E-06,8.66152E-07
665 nm,6.26969E-06,5.29149E-06,5.17218E-06,5.32792E-06,4.79009E-06,4.22245E-06,4.42207E-06,4.13287E-06,4.03701E-06,3.66135E-06,3.67078E-06,3.23205E-06,2.78865E-06,2.47910E-06,2.56694E-06,2.23287E-06,2.01927E-06,1.60925E-06,1.41407E-06,1.11431E-06,6.19498E-07
666 nm,5.31890E-06,5.29944E-06,4.50409E-06,4.42620E-06,4.34060E-06,4.67966E-06,3.69903E-06,3.90786E-06,3.42217E-06,2.94115E-06,3.09977E-06,2.91723E-06,2.39812E-06,2.53959E-06,2.15047E-06,2.04637E-06,1.88851E-06,1.41706E-06,1.08766E-06,7.56091E-07,7.79347E-07
667 nm,5.15294E-06,4.20458E-06,4.71526E-06,4.78035E-06,4.38298E-06,3.77553E-06,3.41419E-06,3.70429E-06,3.26017E-06,3.07647E-06,3.01397E-06,2.67479E-06,2.71639E-06,2.40485E-06,2.05952E-06,2.04871E-06,1.49801E-06,1.51891E-06,1.32212E-06,9.55362E-07,8.89745E-07
668 nm,4.50888E-06,4.49432E-06,3.36802E-06,3.96984E-06,4.09575E-06,3.49153E-06,3.29000E-06,2.84688E-06,2.90131E-06,3.03532E-06,2.37142E-06,2.68359E-06,1.91214E-06,2.10816E-06,1.90977E-06,1.88787E-06,1.49160E-06,1.24209E-06,1.05717E-06,9.99326E-07,7.44897E-07
669 nm,4.59571E-06,3.46112E-06,3.84793E-06,3.55598E-06,3.45035E-06,4.00224E-06,2.76321E-06,3.02309E-06,3.08671E-06,2.63052E-06,2.45326E-06,2.10846E-06,2.29520E-06,1.78264E-06,2.05671E-06,1.55424E-06,1.35566E-06,1.15705E-06,9.13868E-07,8.74383E-07,5.64361E-07
670 nm,4.06641E-06,3.73524E-06,3.36937E-06,3.29220E-06,3.46764E-06,3.41980E-06,2.58147E-06,2.45352E-06,2.80157E-06,2.71682E-06,2.21341E-06,1.73584E-06,1.95141E-06,2.16330E-06,1.47705E-06,1.36933E-06,1.27861E-06,8.26395E-07,8.57402E-07,7.07833E-07,5.39201E-07
671 nm,3.29526E-06,3.81321E-06,3.88047E-06,3.19564E-06,2.78072E-06,2.66197E-06,3.15680E-06,2.69784E-06,2.46419E-06,2.21173E-06,2.26840E-06,2.12644E-06,1.76224E-06,1.53291E-06,1.92946E-06,1.38894E-06,1.10466E-06,1.26932E-06,5.77122E-07,6.76452E-07,4.92894E-07
